state_history,actions
"[[32.0, -10.0], [32.0, -10.0], [31.0, -11.0], [31.0, -12.0]]","[1.9999999778012123, 0.0]"
"[[31.0, -13.0], [30.0, -14.0], [30.0, -15.0], [30.0, -15.0]]","[-23.526999999999997, 1.999998821916557]"
"[[30.0, -14.0], [30.0, -15.0], [30.0, -15.0], [29.0, -16.0]]","[-91.0, -70.0]"
"[[30.0, -15.0], [30.0, -15.0], [29.0, -16.0], [29.0, -16.0]]","[0.0, 0.0]"
"[[24.0, -18.0], [24.0, -19.0], [23.0, -20.0], [23.0, -19.0]]","[1.9999999999956357, 0.0]"
"[[24.0, -19.0], [23.0, -20.0], [23.0, -19.0], [23.0, -18.0]]","[1.999999999992472, 0.0]"
"[[23.0, -20.0], [23.0, -19.0], [23.0, -18.0], [22.0, -18.0]]","[1.9999999999867049, 0.0]"
"[[23.0, -19.0], [23.0, -18.0], [22.0, -18.0], [22.0, -17.0]]","[1.9999999999769182, 0.0]"
"[[23.0, -18.0], [22.0, -18.0], [22.0, -17.0], [22.0, -17.0]]","[1.9999999999535558, 0.0]"
"[[22.0, -18.0], [22.0, -17.0], [22.0, -17.0], [21.0, -16.0]]","[1.999999999924905, 0.0]"
"[[22.0, -17.0], [22.0, -17.0], [21.0, -16.0], [21.0, -16.0]]","[1.9999999998954712, 0.0]"
"[[22.0, -17.0], [21.0, -16.0], [21.0, -16.0], [21.0, -16.0]]","[1.9999999999056337, 0.0]"
"[[21.0, -16.0], [21.0, -16.0], [21.0, -16.0], [20.0, -16.0]]","[1.999999999957506, 0.0]"
"[[21.0, -16.0], [21.0, -16.0], [20.0, -16.0], [20.0, -16.0]]","[1.999999999953165, 0.0]"
"[[21.0, -16.0], [20.0, -16.0], [20.0, -16.0], [20.0, -16.0]]","[1.9999999985125623, 0.0]"
"[[20.0, -16.0], [20.0, -16.0], [20.0, -16.0], [19.0, -16.0]]","[1.9999999994473059, 0.0]"
"[[20.0, -16.0], [20.0, -16.0], [19.0, -16.0], [19.0, -16.0]]","[1.9999999961896462, 0.0]"
"[[20.0, -16.0], [19.0, -16.0], [19.0, -16.0], [19.0, -17.0]]","[1.9999999993443882, 0.0]"
"[[19.0, -16.0], [19.0, -16.0], [19.0, -17.0], [18.0, -17.0]]","[1.999999998678966, 0.0]"
"[[19.0, -16.0], [19.0, -17.0], [18.0, -17.0], [18.0, -18.0]]","[1.999999997356611, 0.0]"
"[[19.0, -17.0], [18.0, -17.0], [18.0, -18.0], [18.0, -18.0]]","[1.999999994762308, 0.0]"
"[[18.0, -17.0], [18.0, -18.0], [18.0, -18.0], [17.0, -19.0]]","[1.9999999895274139, 0.0]"
"[[18.0, -18.0], [18.0, -18.0], [17.0, -19.0], [17.0, -20.0]]","[-23.526999999999997, 1.9999999787869123]"
"[[18.0, -18.0], [17.0, -19.0], [17.0, -20.0], [17.0, -20.0]]","[-91.0, -70.0]"
"[[17.0, -19.0], [17.0, -20.0], [17.0, -20.0], [17.0, -20.0]]","[0.0, 0.0]"
"[[40.0, -4.0], [39.0, -4.0], [39.0, -3.0], [39.0, -2.0]]","[1.9999999999771778, 0.0]"
"[[39.0, -4.0], [39.0, -3.0], [39.0, -2.0], [38.0, -2.0]]","[1.9999999999697433, 0.0]"
"[[35.0, -2.0], [35.0, -2.0], [35.0, -3.0], [34.0, -4.0]]","[1.9999999992243511, 0.0]"
"[[35.0, -2.0], [35.0, -3.0], [34.0, -4.0], [34.0, -4.0]]","[1.9999999982633598, 0.0]"
"[[34.0, -5.0], [33.0, -6.0], [33.0, -7.0], [33.0, -7.0]]","[1.9999999913573232, 0.0]"
"[[33.0, -6.0], [33.0, -7.0], [33.0, -7.0], [32.0, -8.0]]","[1.999999993596822, 0.0]"
"[[33.0, -7.0], [33.0, -7.0], [32.0, -8.0], [32.0, -9.0]]","[1.9999999970379738, 0.0]"
"[[32.0, -10.0], [31.0, -11.0], [31.0, -12.0], [31.0, -12.0]]","[1.9999999997580389, 0.0]"
"[[31.0, -11.0], [31.0, -12.0], [31.0, -12.0], [30.0, -13.0]]","[1.9999999998008304, 0.0]"
"[[31.0, -12.0], [31.0, -12.0], [30.0, -13.0], [30.0, -14.0]]","[1.9999999994582165, 0.0]"
"[[30.0, -14.0], [30.0, -15.0], [29.0, -14.0], [29.0, -14.0]]","[1.999999998159034, 0.0]"
"[[30.0, -15.0], [29.0, -14.0], [29.0, -14.0], [29.0, -13.0]]","[1.999999997304265, 0.0]"
"[[29.0, -14.0], [29.0, -14.0], [29.0, -13.0], [28.0, -12.0]]","[1.9999999999595581, 0.0]"
"[[29.0, -14.0], [29.0, -13.0], [28.0, -12.0], [28.0, -12.0]]","[1.999999999953362, 0.0]"
"[[25.0, -12.0], [25.0, -12.0], [24.0, -13.0], [24.0, -14.0]]","[1.9999999992106423, 0.0]"
"[[25.0, -12.0], [24.0, -13.0], [24.0, -14.0], [24.0, -14.0]]","[1.9999999987601016, 0.0]"
"[[24.0, -13.0], [24.0, -14.0], [24.0, -14.0], [23.0, -15.0]]","[-23.526999999999997, 1.9999999989214874]"
"[[24.0, -14.0], [24.0, -14.0], [23.0, -15.0], [23.0, -16.0]]","[-91.0, -70.0]"
"[[24.0, -14.0], [23.0, -15.0], [23.0, -16.0], [23.0, -16.0]]","[0.0, 0.0]"
"[[40.0, -10.0], [39.0, -10.0], [39.0, -9.0], [39.0, -8.0]]","[1.9999999995106208, 0.0]"
"[[39.0, -10.0], [39.0, -9.0], [39.0, -8.0], [38.0, -8.0]]","[1.9999999992699797, 0.0]"
"[[39.0, -8.0], [38.0, -8.0], [38.0, -8.0], [38.0, -8.0]]","[1.9999999988742012, 0.0]"
"[[38.0, -8.0], [38.0, -8.0], [38.0, -8.0], [37.0, -7.0]]","[1.9999999989226445, 0.0]"
"[[38.0, -8.0], [38.0, -8.0], [37.0, -7.0], [37.0, -7.0]]","[1.99999999713256, 0.0]"
"[[38.0, -8.0], [37.0, -7.0], [37.0, -7.0], [37.0, -7.0]]","[1.999999994143427, 0.0]"
"[[37.0, -7.0], [37.0, -7.0], [36.0, -7.0], [36.0, -8.0]]","[1.9999999898957337, 0.0]"
"[[37.0, -7.0], [36.0, -7.0], [36.0, -8.0], [36.0, -8.0]]","[1.999999988504353, 0.0]"
"[[36.0, -7.0], [36.0, -8.0], [36.0, -8.0], [35.0, -8.0]]","[1.999999987081977, 0.0]"
"[[36.0, -8.0], [36.0, -8.0], [35.0, -8.0], [35.0, -8.0]]","[1.9999999808817845, 0.0]"
"[[35.0, -8.0], [35.0, -8.0], [35.0, -9.0], [34.0, -10.0]]","[1.999999980261782, 0.0]"
"[[35.0, -8.0], [35.0, -9.0], [34.0, -10.0], [34.0, -10.0]]","[1.9999999890826268, 0.0]"
"[[33.0, -12.0], [33.0, -13.0], [33.0, -14.0], [32.0, -14.0]]","[1.9999999989355604, 0.0]"
"[[33.0, -13.0], [33.0, -14.0], [32.0, -14.0], [32.0, -15.0]]","[1.9999999985800343, 0.0]"
"[[33.0, -14.0], [32.0, -14.0], [32.0, -15.0], [32.0, -16.0]]","[1.9999999983760195, 0.0]"
"[[32.0, -16.0], [31.0, -17.0], [31.0, -18.0], [31.0, -18.0]]","[1.9999999984734171, 0.0]"
"[[31.0, -17.0], [31.0, -18.0], [31.0, -18.0], [30.0, -19.0]]","[1.9999999973171747, 0.0]"
"[[31.0, -18.0], [31.0, -18.0], [30.0, -19.0], [30.0, -20.0]]","[1.9999999950014258, 0.0]"
"[[30.0, -20.0], [30.0, -21.0], [29.0, -20.0], [29.0, -20.0]]","[1.9999999631645542, 0.0]"
"[[30.0, -21.0], [29.0, -20.0], [29.0, -20.0], [29.0, -19.0]]","[1.9999999740003909, 0.0]"
"[[29.0, -20.0], [29.0, -20.0], [29.0, -19.0], [28.0, -18.0]]","[1.9999999997495252, 0.0]"
"[[29.0, -20.0], [29.0, -19.0], [28.0, -18.0], [28.0, -18.0]]","[1.9999999996349918, 0.0]"
"[[28.0, -18.0], [28.0, -18.0], [28.0, -18.0], [27.0, -18.0]]","[1.999999999595723, 0.0]"
"[[28.0, -18.0], [28.0, -18.0], [27.0, -18.0], [27.0, -17.0]]","[1.9999999997591116, 0.0]"
"[[28.0, -18.0], [27.0, -18.0], [27.0, -17.0], [27.0, -17.0]]","[1.9999999994162025, 0.0]"
"[[27.0, -18.0], [27.0, -17.0], [27.0, -17.0], [26.0, -17.0]]","[1.9999999988214985, 0.0]"
"[[27.0, -17.0], [26.0, -17.0], [26.0, -17.0], [26.0, -18.0]]","[1.9999999977781253, 0.0]"
"[[26.0, -17.0], [26.0, -17.0], [26.0, -18.0], [25.0, -18.0]]","[1.9999999974927838, 0.0]"
"[[26.0, -17.0], [26.0, -18.0], [25.0, -18.0], [25.0, -18.0]]","[1.9999999968176931, 0.0]"
"[[26.0, -18.0], [25.0, -18.0], [25.0, -18.0], [25.0, -18.0]]","[1.9999999959904216, 0.0]"
"[[25.0, -18.0], [25.0, -18.0], [24.0, -19.0], [24.0, -20.0]]","[1.9999999938708424, 0.0]"
"[[25.0, -18.0], [24.0, -19.0], [24.0, -20.0], [24.0, -20.0]]","[1.9999999909586177, 0.0]"
"[[24.0, -19.0], [24.0, -20.0], [24.0, -20.0], [23.0, -21.0]]","[-23.526999999999997, 1.9999999833445687]"
"[[24.0, -20.0], [24.0, -20.0], [23.0, -21.0], [23.0, -22.0]]","[-91.0, -70.0]"
"[[24.0, -20.0], [23.0, -21.0], [23.0, -22.0], [23.0, -22.0]]","[0.0, 0.0]"
"[[None, None], [40.0, -3.0], [39.0, -2.0], [39.0, -1.0]]","[1.9999999505052741, 0.0]"
"[[40.0, -3.0], [39.0, -2.0], [39.0, -1.0], [39.0, -1.0]]","[1.9999999524121987, 0.0]"
"[[39.0, -1.0], [39.0, -1.0], [38.0, -0.0], [38.0, -0.0]]","[1.9999999907626076, 0.0]"
"[[39.0, -1.0], [38.0, -0.0], [38.0, -0.0], [38.0, 0.0]]","[1.9999999865065317, 0.0]"
"[[38.0, -0.0], [38.0, -0.0], [38.0, 0.0], [37.0, 0.0]]","[1.9999999762137577, 0.0]"
"[[36.0, 0.0], [36.0, 0.0], [36.0, -0.0], [35.0, -0.0]]","[1.9999999902834702, 0.0]"
"[[36.0, 0.0], [36.0, -0.0], [35.0, -0.0], [35.0, -1.0]]","[1.999999983669951, 0.0]"
"[[36.0, -0.0], [35.0, -0.0], [35.0, -1.0], [35.0, -1.0]]","[1.9999999285861456, 0.0]"
"[[35.0, -1.0], [35.0, -1.0], [34.0, -2.0], [34.0, -3.0]]","[1.999999817694963, 0.0]"
"[[35.0, -1.0], [34.0, -2.0], [34.0, -3.0], [34.0, -3.0]]","[1.999999689155287, 0.0]"
"[[34.0, -2.0], [34.0, -3.0], [34.0, -3.0], [33.0, -4.0]]","[1.9999993878074913, 0.0]"
"[[34.0, -3.0], [34.0, -3.0], [33.0, -4.0], [33.0, -5.0]]","[1.9999994915172405, 0.0]"
"[[31.0, -11.0], [30.0, -12.0], [30.0, -13.0], [30.0, -13.0]]","[-23.526999999999997, 1.9999999996417765]"
"[[30.0, -12.0], [30.0, -13.0], [30.0, -13.0], [29.0, -14.0]]","[-91.0, -70.0]"
"[[30.0, -13.0], [30.0, -13.0], [29.0, -14.0], [29.0, -14.0]]","[0.0, 0.0]"
"[[39.0, -2.0], [38.0, -1.0], [38.0, -1.0], [38.0, -0.0]]","[1.9999999996509432, 0.0]"
"[[36.0, -0.0], [36.0, -1.0], [35.0, -1.0], [35.0, -2.0]]","[1.9999999946518974, 0.0]"
"[[30.0, -13.0], [30.0, -14.0], [29.0, -13.0], [29.0, -13.0]]","[1.9999999994563937, 0.0]"
"[[30.0, -14.0], [29.0, -13.0], [29.0, -13.0], [29.0, -12.0]]","[1.999999999271422, 0.0]"
"[[29.0, -13.0], [29.0, -13.0], [29.0, -12.0], [28.0, -12.0]]","[1.999999999297318, 0.0]"
"[[28.0, -12.0], [28.0, -11.0], [28.0, -11.0], [27.0, -10.0]]","[1.9999999999901141, 0.0]"
"[[26.0, -10.0], [25.0, -11.0], [25.0, -11.0], [25.0, -12.0]]","[1.9999999995318063, 0.0]"
"[[25.0, -12.0], [24.0, -12.0], [24.0, -13.0], [24.0, -13.0]]","[1.9999999998392795, 0.0]"
"[[24.0, -12.0], [24.0, -13.0], [24.0, -13.0], [23.0, -14.0]]","[-23.526999999999997, 1.9999999998393883]"
"[[24.0, -13.0], [24.0, -13.0], [23.0, -14.0], [23.0, -15.0]]","[-91.0, -70.0]"
"[[24.0, -13.0], [23.0, -14.0], [23.0, -15.0], [23.0, -15.0]]","[0.0, 0.0]"
"[[24.0, -11.0], [24.0, -12.0], [23.0, -12.0], [23.0, -12.0]]","[1.9999999997647662, 0.0]"
"[[24.0, -12.0], [23.0, -12.0], [23.0, -12.0], [23.0, -11.0]]","[1.9999999995967834, 0.0]"
"[[23.0, -12.0], [23.0, -12.0], [23.0, -11.0], [22.0, -10.0]]","[1.9999999996340725, 0.0]"
"[[23.0, -12.0], [23.0, -11.0], [22.0, -10.0], [22.0, -10.0]]","[1.9999999992963553, 0.0]"
"[[23.0, -11.0], [22.0, -10.0], [22.0, -10.0], [22.0, -9.0]]","[1.9999999995117936, 0.0]"
"[[22.0, -10.0], [22.0, -10.0], [22.0, -9.0], [21.0, -9.0]]","[1.9999999978054919, 0.0]"
"[[22.0, -10.0], [22.0, -9.0], [21.0, -9.0], [21.0, -9.0]]","[1.9999999982815144, 0.0]"
"[[22.0, -9.0], [21.0, -9.0], [21.0, -9.0], [21.0, -9.0]]","[1.99999999587585, 0.0]"
"[[21.0, -9.0], [21.0, -9.0], [21.0, -9.0], [20.0, -9.0]]","[1.9999999999800533, 0.0]"
"[[21.0, -9.0], [21.0, -9.0], [20.0, -9.0], [20.0, -9.0]]","[1.9999999999529559, 0.0]"
"[[21.0, -9.0], [20.0, -9.0], [20.0, -9.0], [20.0, -9.0]]","[1.9999999999242397, 0.0]"
"[[20.0, -9.0], [20.0, -9.0], [20.0, -9.0], [19.0, -9.0]]","[1.9999999998631015, 0.0]"
"[[20.0, -9.0], [20.0, -9.0], [19.0, -9.0], [19.0, -9.0]]","[1.9999999996844402, 0.0]"
"[[20.0, -9.0], [19.0, -9.0], [19.0, -9.0], [19.0, -9.0]]","[1.9999999993396433, 0.0]"
"[[19.0, -9.0], [19.0, -9.0], [19.0, -9.0], [18.0, -10.0]]","[1.999999998706668, 0.0]"
"[[19.0, -9.0], [19.0, -9.0], [18.0, -10.0], [18.0, -10.0]]","[1.9999999974068388, 0.0]"
"[[19.0, -9.0], [18.0, -10.0], [18.0, -10.0], [18.0, -11.0]]","[1.9999999948409846, 0.0]"
"[[18.0, -10.0], [18.0, -10.0], [18.0, -11.0], [17.0, -12.0]]","[1.9999999894538838, 0.0]"
"[[18.0, -10.0], [18.0, -11.0], [17.0, -12.0], [17.0, -12.0]]","[-23.526999999999997, 1.9999999791685847]"
"[[18.0, -11.0], [17.0, -12.0], [17.0, -12.0], [17.0, -13.0]]","[-91.0, -70.0]"
"[[17.0, -12.0], [17.0, -12.0], [17.0, -13.0], [17.0, -13.0]]","[0.0, 0.0]"
"[[23.0, -11.0], [22.0, -10.0], [22.0, -10.0], [22.0, -10.0]]","[1.9999999999980043, 0.0]"
"[[22.0, -10.0], [22.0, -10.0], [22.0, -10.0], [21.0, -9.0]]","[1.9999999999967475, 0.0]"
"[[22.0, -10.0], [22.0, -10.0], [21.0, -9.0], [21.0, -9.0]]","[1.999999999993339, 0.0]"
"[[22.0, -10.0], [21.0, -9.0], [21.0, -9.0], [21.0, -9.0]]","[1.9999999999877631, 0.0]"
"[[20.0, -9.0], [19.0, -9.0], [19.0, -9.0], [19.0, -10.0]]","[1.9999999994200675, 0.0]"
"[[19.0, -9.0], [19.0, -9.0], [19.0, -10.0], [18.0, -10.0]]","[1.9999999987928159, 0.0]"
"[[19.0, -9.0], [19.0, -10.0], [18.0, -10.0], [18.0, -10.0]]","[1.9999999975855065, 0.0]"
"[[19.0, -10.0], [18.0, -10.0], [18.0, -10.0], [18.0, -11.0]]","[1.9999999950705576, 0.0]"
"[[30.0, -17.0], [30.0, -18.0], [30.0, -18.0], [29.0, -18.0]]","[1.9999999998067923, 0.0]"
"[[30.0, -18.0], [30.0, -18.0], [29.0, -18.0], [29.0, -17.0]]","[1.9999999998843299, 0.0]"
"[[30.0, -18.0], [29.0, -18.0], [29.0, -17.0], [29.0, -16.0]]","[1.9999999999565357, 0.0]"
"[[29.0, -18.0], [29.0, -17.0], [29.0, -16.0], [28.0, -16.0]]","[1.9999999999867293, 0.0]"
"[[29.0, -17.0], [29.0, -16.0], [28.0, -16.0], [28.0, -16.0]]","[1.9999999999865028, 0.0]"
"[[29.0, -16.0], [28.0, -16.0], [28.0, -16.0], [28.0, -15.0]]","[1.9999999999795959, 0.0]"
"[[25.0, -15.0], [25.0, -16.0], [25.0, -16.0], [24.0, -16.0]]","[1.9999999999359326, 0.0]"
"[[25.0, -16.0], [25.0, -16.0], [24.0, -16.0], [24.0, -17.0]]","[1.9999999999013913, 0.0]"
"[[25.0, -16.0], [24.0, -16.0], [24.0, -17.0], [24.0, -18.0]]","[1.9999999998080678, 0.0]"
"[[24.0, -16.0], [24.0, -17.0], [24.0, -18.0], [23.0, -18.0]]","[-23.526999999999997, 1.9999999997181952]"
"[[24.0, -17.0], [24.0, -18.0], [23.0, -18.0], [23.0, -19.0]]","[-91.0, -70.0]"
"[[24.0, -18.0], [23.0, -18.0], [23.0, -19.0], [23.0, -19.0]]","[0.0, 0.0]"
"[[38.0, -2.0], [38.0, -2.0], [37.0, -2.0], [37.0, -1.0]]","[1.999999639990805, 0.0]"
"[[38.0, -2.0], [37.0, -2.0], [37.0, -1.0], [37.0, -1.0]]","[1.9999999298623181, 0.0]"
"[[37.0, -2.0], [37.0, -1.0], [37.0, -1.0], [36.0, -2.0]]","[1.9999999876943613, 0.0]"
"[[37.0, -1.0], [37.0, -1.0], [36.0, -2.0], [36.0, -2.0]]","[1.9999999967685613, 0.0]"
"[[37.0, -1.0], [36.0, -2.0], [36.0, -2.0], [36.0, -2.0]]","[1.9999999988339399, 0.0]"
"[[33.0, -6.0], [33.0, -7.0], [33.0, -8.0], [32.0, -8.0]]","[1.9999999985387462, 0.0]"
"[[33.0, -7.0], [33.0, -8.0], [32.0, -8.0], [32.0, -9.0]]","[1.999999998640884, 0.0]"
"[[33.0, -8.0], [32.0, -8.0], [32.0, -9.0], [32.0, -10.0]]","[1.9999999988014299, 0.0]"
"[[22.0, -8.0], [22.0, -7.0], [21.0, -7.0], [21.0, -6.0]]","[1.9999999998513123, 0.0]"
"[[22.0, -7.0], [21.0, -7.0], [21.0, -6.0], [21.0, -6.0]]","[1.999999999846199, 0.0]"
"[[21.0, -7.0], [21.0, -6.0], [21.0, -6.0], [20.0, -6.0]]","[1.9999999997872142, 0.0]"
"[[20.0, -6.0], [20.0, -6.0], [19.0, -6.0], [19.0, -7.0]]","[1.9999999960883783, 0.0]"
"[[20.0, -6.0], [19.0, -6.0], [19.0, -7.0], [19.0, -7.0]]","[1.9999999907531687, 0.0]"
"[[19.0, -6.0], [19.0, -7.0], [19.0, -7.0], [18.0, -8.0]]","[1.9999999871310306, 0.0]"
"[[34.0, -1.0], [34.0, -2.0], [33.0, -3.0], [33.0, -3.0]]","[1.9999997795420348, 0.0]"
"[[34.0, -2.0], [33.0, -3.0], [33.0, -3.0], [33.0, -4.0]]","[1.999999784670421, 0.0]"
"[[33.0, -3.0], [33.0, -3.0], [33.0, -4.0], [32.0, -5.0]]","[1.9999999097439642, 0.0]"
"[[30.0, -17.0], [30.0, -18.0], [29.0, -17.0], [29.0, -17.0]]","[1.9999999988862298, 0.0]"
"[[30.0, -18.0], [29.0, -17.0], [29.0, -17.0], [29.0, -16.0]]","[1.9999999983006251, 0.0]"
"[[29.0, -17.0], [29.0, -17.0], [29.0, -16.0], [28.0, -16.0]]","[1.9999999978356986, 0.0]"
"[[29.0, -17.0], [29.0, -16.0], [28.0, -16.0], [28.0, -15.0]]","[1.999999998413056, 0.0]"
"[[29.0, -16.0], [28.0, -16.0], [28.0, -15.0], [28.0, -15.0]]","[1.999999999525449, 0.0]"
"[[28.0, -16.0], [28.0, -15.0], [28.0, -15.0], [27.0, -15.0]]","[1.9999999983666616, 0.0]"
"[[28.0, -15.0], [28.0, -15.0], [27.0, -15.0], [27.0, -14.0]]","[1.9999999999914015, 0.0]"
"[[28.0, -15.0], [27.0, -15.0], [27.0, -14.0], [27.0, -14.0]]","[1.9999999999947338, 0.0]"
"[[27.0, -15.0], [27.0, -14.0], [27.0, -14.0], [26.0, -14.0]]","[1.9999999999973852, 0.0]"
"[[27.0, -14.0], [26.0, -14.0], [26.0, -14.0], [26.0, -15.0]]","[1.999999999897433, 0.0]"
"[[26.0, -14.0], [26.0, -14.0], [26.0, -15.0], [25.0, -15.0]]","[1.9999999998858105, 0.0]"
"[[26.0, -14.0], [26.0, -15.0], [25.0, -15.0], [25.0, -15.0]]","[1.9999999998656046, 0.0]"
"[[26.0, -15.0], [25.0, -15.0], [25.0, -15.0], [25.0, -16.0]]","[1.999999999803923, 0.0]"
"[[25.0, -15.0], [25.0, -15.0], [25.0, -16.0], [24.0, -16.0]]","[1.9999999998790132, 0.0]"
"[[25.0, -15.0], [25.0, -16.0], [24.0, -16.0], [24.0, -17.0]]","[1.9999999998309264, 0.0]"
"[[25.0, -16.0], [24.0, -16.0], [24.0, -17.0], [24.0, -17.0]]","[1.9999999996594884, 0.0]"
"[[24.0, -16.0], [24.0, -17.0], [24.0, -17.0], [23.0, -18.0]]","[-23.526999999999997, 1.9999999993350497]"
"[[24.0, -17.0], [24.0, -17.0], [23.0, -18.0], [23.0, -19.0]]","[-91.0, -70.0]"
"[[34.0, -9.0], [34.0, -10.0], [34.0, -11.0], [33.0, -11.0]]","[1.999999995877472, 0.0]"
"[[34.0, -10.0], [34.0, -11.0], [33.0, -11.0], [33.0, -12.0]]","[1.9999999614915729, 0.0]"
"[[34.0, -11.0], [33.0, -11.0], [33.0, -12.0], [33.0, -13.0]]","[1.9999999657715501, 0.0]"
"[[24.0, -13.0], [24.0, -14.0], [23.0, -15.0], [23.0, -14.0]]","[1.9999999999869216, 0.0]"
"[[24.0, -14.0], [23.0, -15.0], [23.0, -14.0], [23.0, -13.0]]","[1.9999999999841076, 0.0]"
"[[23.0, -15.0], [23.0, -14.0], [23.0, -13.0], [22.0, -13.0]]","[1.9999999999790852, 0.0]"
"[[23.0, -14.0], [23.0, -13.0], [22.0, -13.0], [22.0, -12.0]]","[1.9999999999746636, 0.0]"
"[[23.0, -13.0], [22.0, -13.0], [22.0, -12.0], [22.0, -12.0]]","[1.9999999999739977, 0.0]"
"[[22.0, -13.0], [22.0, -12.0], [22.0, -12.0], [21.0, -12.0]]","[1.999999999976743, 0.0]"
"[[22.0, -12.0], [22.0, -12.0], [21.0, -12.0], [21.0, -11.0]]","[1.9999999999758544, 0.0]"
"[[22.0, -12.0], [21.0, -12.0], [21.0, -11.0], [21.0, -11.0]]","[1.9999999999556688, 0.0]"
"[[21.0, -12.0], [21.0, -11.0], [21.0, -11.0], [20.0, -11.0]]","[1.9999999999317217, 0.0]"
"[[21.0, -11.0], [21.0, -11.0], [20.0, -11.0], [20.0, -11.0]]","[1.9999999999140181, 0.0]"
"[[21.0, -11.0], [20.0, -11.0], [20.0, -11.0], [20.0, -11.0]]","[1.9999999996693214, 0.0]"
"[[20.0, -11.0], [20.0, -11.0], [20.0, -11.0], [19.0, -11.0]]","[1.9999999997415925, 0.0]"
"[[20.0, -11.0], [20.0, -11.0], [19.0, -11.0], [19.0, -12.0]]","[1.9999999995579019, 0.0]"
"[[20.0, -11.0], [19.0, -11.0], [19.0, -12.0], [19.0, -12.0]]","[1.9999999991722146, 0.0]"
"[[19.0, -11.0], [19.0, -12.0], [19.0, -12.0], [18.0, -12.0]]","[1.9999999986066344, 0.0]"
"[[19.0, -12.0], [19.0, -12.0], [18.0, -12.0], [18.0, -13.0]]","[1.9999999976023404, 0.0]"
"[[19.0, -12.0], [18.0, -12.0], [18.0, -13.0], [18.0, -13.0]]","[1.9999999952937046, 0.0]"
"[[18.0, -12.0], [18.0, -13.0], [18.0, -13.0], [17.0, -14.0]]","[1.9999999904225565, 0.0]"
"[[18.0, -13.0], [18.0, -13.0], [17.0, -14.0], [17.0, -15.0]]","[-23.526999999999997, 1.9999999803178463]"
"[[18.0, -13.0], [17.0, -14.0], [17.0, -15.0], [17.0, -15.0]]","[-91.0, -70.0]"
"[[17.0, -14.0], [17.0, -15.0], [17.0, -15.0], [17.0, -15.0]]","[0.0, 0.0]"
"[[34.0, 1.0], [34.0, 0.0], [33.0, -1.0], [33.0, -1.0]]","[1.9999999890724016, 0.0]"
"[[34.0, 0.0], [33.0, -1.0], [33.0, -1.0], [33.0, -2.0]]","[1.9999999933210415, 0.0]"
"[[33.0, -1.0], [33.0, -1.0], [33.0, -2.0], [32.0, -3.0]]","[1.9999999966076216, 0.0]"
"[[18.0, -12.0], [17.0, -13.0], [17.0, -14.0], [17.0, -13.0]]","[1.999999956736336, 0.0]"
"[[17.0, -13.0], [17.0, -14.0], [17.0, -13.0], [16.0, -12.0]]","[1.9999999130034054, 0.0]"
"[[17.0, -14.0], [17.0, -13.0], [16.0, -12.0], [16.0, -12.0]]","[1.9999998276494746, 0.0]"
"[[17.0, -13.0], [16.0, -12.0], [16.0, -12.0], [16.0, -11.0]]","[1.9999996465666832, 0.0]"
"[[16.0, -12.0], [16.0, -12.0], [16.0, -11.0], [15.0, -11.0]]","[1.999999269709349, 0.0]"
"[[16.0, -12.0], [16.0, -11.0], [15.0, -11.0], [15.0, -11.0]]","[1.9999986294359613, 0.0]"
"[[16.0, -11.0], [15.0, -11.0], [15.0, -11.0], [15.0, -10.0]]","[1.999997138901422, 0.0]"
"[[15.0, -11.0], [15.0, -11.0], [15.0, -10.0], [14.0, -10.0]]","[1.9999941742022826, 0.0]"
"[[15.0, -11.0], [15.0, -10.0], [14.0, -10.0], [14.0, -10.0]]","[1.999988202149458, 0.0]"
"[[15.0, -10.0], [14.0, -10.0], [14.0, -10.0], [14.0, -10.0]]","[1.9999763320557244, 0.0]"
"[[14.0, -10.0], [14.0, -10.0], [14.0, -10.0], [13.0, -10.0]]","[1.9999527784544644, 0.0]"
"[[14.0, -10.0], [14.0, -10.0], [13.0, -10.0], [13.0, -10.0]]","[1.9999061083176253, 0.0]"
"[[14.0, -10.0], [13.0, -10.0], [13.0, -10.0], [13.0, -11.0]]","[1.9998097163345763, 0.0]"
"[[13.0, -10.0], [13.0, -10.0], [13.0, -11.0], [12.0, -11.0]]","[1.9996217200697728, 0.0]"
"[[13.0, -10.0], [13.0, -11.0], [12.0, -11.0], [12.0, -11.0]]","[1.9992787347158933, 0.0]"
"[[13.0, -11.0], [12.0, -11.0], [12.0, -11.0], [12.0, -12.0]]","[1.9985984258837493, 0.0]"
"[[12.0, -11.0], [12.0, -11.0], [12.0, -12.0], [11.0, -12.0]]","[1.9970451124938249, 0.0]"
"[[12.0, -11.0], [12.0, -12.0], [11.0, -12.0], [11.0, -13.0]]","[1.9940071700357838, 0.0]"
"[[12.0, -12.0], [11.0, -12.0], [11.0, -13.0], [11.0, -14.0]]","[-23.526999999999997, 1.987894257122313]"
"[[11.0, -12.0], [11.0, -13.0], [11.0, -14.0], [10.0, -14.0]]","[-91.0, -70.0]"
"[[11.0, -13.0], [11.0, -14.0], [10.0, -14.0], [10.0, -14.0]]","[0.0, 0.0]"
"[[39.0, -4.0], [38.0, -3.0], [38.0, -3.0], [38.0, -2.0]]","[1.999999999420364, 0.0]"
